moma_artist_id,artist_name,nationality,gender,born,dead
33222,Maja Bajevic,Bosnian,female,1967,
33226,Scott Christensen,American,male,1964,
33245,Nicolas Roope,British,male,1972,
33278,Alejandro Xul Solar,Argentine,male,1887,1963.0
33289,Laura Kurgan,South African,female,1961,
33290,Eric Cadora,American,male,1962,
33291,David Reinfurt,American,male,1971,
33292,Sarah Williams,American,female,1974,
33301,Michael Watling,New Zealander,,1941,
33357,Kazuhiro Ueno,Japanese,,,
33362,"IDEA International Co., Ltd.",,,,
33369,Josh Smith,American,male,1976,
33370,Christopher Blizzard,American,,1973,
33371,Mark Foster,American,,1960,
33372,Rebecca Allen,American,female,1953,
33373,Michail Bletsas,Greek,male,1967,
33374,V. Michael Bove,American,male,1960,
33386,Brian Belott,American,male,1973,
33388,Paulo Mendes da Rocha,Brazilian,male,,2021.0
33390,Carlo Bimbi,Italian,male,1944,
33393,Mark Bradford,American,male,1961,
33395,Joshua Mosley,American,male,1974,
33398,Leo Matiz,Colombian,male,1917,1998.0
33445,Elmer Bernstein,American,male,1922,2004.0
33470,Leszek Holdanowicz,Polish,male,1937,
33474,Richard Davis,,male,,
33501,Duke Ellington,American,male,1899,1974.0
33646,Willie Doherty,Irish,male,1959,
33647,Lonnie van Brummelen,Dutch,female,1969,
33655,H.H. Blakesly,American,male,1851,1930.0
33693,Irma Boom,Dutch,female,1960,
33707,Zumtobel Lighting GmbH,,,,
33737,Robert Cahen,French,male,1945,
33739,Jean Chetaille,,,,
33748,Mark Leckey,British,male,1964,
33750,Paolo Canevari,Italian,male,1963,
33751,Will Duke,British,male,1973,
33760,Vuyile Voyiya,South African,male,1961,
33798,Senzeni Marasela,South African,female,1977,
33802,Gianni Ferrara,Italian,male,1928,
33803,Nilo Gioacchini,Italian,male,1946,
33812,Charles Nkosi,South African,male,1949,
33825,Aleksandra Mir,American,female,1967,
33830,Georgianna Stout,American,female,1967,
33837,Geoffrey Mann,Scottish,male,1980,
33845,John Hubley,American,male,1914,1977.0
33849,Albin Johnson,American,male,1887,1964.0
33865,Ivan Serpa,Brazilian,male,1923,1973.0
33908,Jan De Cock,Belgian,male,1976,
33913,Trisha Donnelly,American,female,1974,
33915,Huma Bhabha,American,female,1962,
33942,Karl-Peter Röhl,German,male,1890,1975.0
33943,Alejandro Puente,Argentine,male,1933,2013.0
33945,Abraham Palatnik,Brazilian,male,1928,2020.0
33965,Sam Durant,American,male,1961,
33969,Andy Goldsworthy,British,male,1956,
33981,Sara VanDerBeek,American,female,1976,
33984,Kurt Schmidt,German,male,1901,1991.0
33993,Antonio Manuel,Brazilian,male,1947,
34027,Guyton\Walker,American,male,,
34045,Richard Jost,American,male,1942,
34054,Jack Strange,British,male,1984,
34056,Steven Parrino,American,male,1958,2005.0
34111,David Bowie,British,male,1947,2016.0
34113,Robert Pasut,,,,
34124,Alina Szapocznikow,Polish,female,1926,1973.0
34131,Wieki Somers,Dutch,female,1976,
34141,Benjamin Wheeler Howes,American,male,1983,
34145,Juan Melé,Argentine,male,1923,2012.0
34147,Teddy Cruz,American,male,1962,
34174,Richard Hutten,Dutch,male,1967,
34184,John Lloyd Wright,American,,1892,1972.0
34202,Zhang Dali,Chinese,male,1963,
34210,"Porzellan Fabrik Gebrüder Bauscher, Weiden, Germany",,,,
34211,"Königliche Porzellanmanufaktur, Meissen, Germany",,,,
34217,Peter Haythornthwaite,New Zealander,,1944,
34218,Farkas Molnár,Hungarian,male,1897,1945.0
34219,Zoe Leonard,American,female,1961,
34220,Candida Höfer,German,female,1944,
34221,Rong Rong,Chinese,male,1968,
34222,Huang Yan,Chinese,male,1966,
34247,Georg Teltscher,Austrian,male,1904,1983.0
34250,Jonas Wood,American,male,1977,
34303,Sigalit Landau,Israeli,female,1969,
34307,Andrew Haythornthwaite,New Zealander,,1980,
34308,David Haythornthwaite,New Zealander,,1978,
34309,Dean Edgington,New Zealander,male,1976,
34310,William J. Russell,American,male,,
34333,Z Corporation,American,,,
34389,Dara Birnbaum,American,female,1946,
34409,Yael Bartana,Israeli,female,1970,
34411,George Lois,American,,1931,
34413,Katarzyna Kobro,,female,,
34418,Louis-Jacques-Mandé Daguerre,French,male,1787,1851.0
34425,Gianluigi Banfi,Italian,male,1910,1945.0
34426,Lodovico Barbiano di Belgiojoso,Italian,male,1909,2004.0
34427,Enrico Peressutti,Italian,male,1908,1976.0
34428,Ernesto Nathan Rogers,Italian,male,1909,1969.0
34431,Eurocarbon BV,,,,
34451,Jennifer Allora,American,female,1974,
34452,Guillermo Calzadilla,Cuban,male,1971,
34459,Paul Sharits,American,male,1943,1993.0
34460,Svetlana Alpers,American,female,1936,
34462,Marine Hugonnier,French,female,1969,
34464,James Hyde,American,male,1958,
34465,Barney Kulok,American,,1981,
34468,Ben Rose,American,male,1916,1980.0
34484,Katy Grannan,American,female,1969,
34488,Xiao Lu,Chinese,female,1962,
34494,Jamie Isenstein,American,female,1975,
34528,Guy de Cointet,American,male,1934,1983.0
34532,Isaac Julien,British,male,1960,
34536,von Foerster,,male,1911,2002.0
34537,Zeilinger,Austrian,male,1945,
34540,Beckermann,Austrian,female,1952,
34541,Gilbert Bretterbauer,Austrian,male,1957,
34542,Martin Bruch,Austrian,male,1961,
34543,einLab,American,,,
34545,Endlicher,Austrian,male,1960,
34548,Groting,German,female,1961,
34549,Shini Pararajasingham,,,,
34551,Haim Steinbach,American,male,1944,
34555,Charlotte Posenenske,German,female,1930,1985.0
34557,Gilberto Corretti,Italian,,1941,
34558,Paolo Deganello,Italian,male,1940,
34559,Massimo Morozzi,Italian,male,1941,
34560,Dario Bartolini,Italian,male,1943,
34561,Lucia Bartolini,Italian,female,1944,
34577,Sabine Hornig,German,female,1964,
34597,Anthony McCall,American,male,1946,
34613,Emile Josome Hodinos,French,male,1853,1905.0
34619,El Anatsui,Ghanaian,male,1944,
34623,Robin Fletcher,,,,
34624,Gary Chitty,,,,
34625,Paul Richards,,,,
34626,Robert Koepke,German,male,1893,1968.0
34638,Eric Convents,,male,,
34639,Roger Steylaerts,,male,,
34660,"Gebrüder Thonet, Koritschan, Moravia (Czech Republic)",,,,
34692,Miao Xiaochun,Chinese,male,1964,
34698,James Luna,Native American,male,1950,2018.0
34699,Julius Shulman,American,male,1910,2009.0
34708,Sterling Ruby,German,male,1972,
34714,Diango Hernandez,Cuban,male,1970,
34716,Justine Kurland,American,female,1969,
34722,Ai Weiwei,Chinese,male,1957,
34723,Hai Bo,Chinese,male,1962,
34724,Hong Lei,Chinese,male,1960,
34725,Pierre Missey,French,,,
34727,Mary Beth Edelson,American,female,,2021.0
34728,Sheng Qi,Chinese,male,1965,
34729,Weng Fen,Chinese,male,1961,
34732,Zheng Guogu,Chinese,male,1970,
34734,Ercole Brini,Italian,male,1913,1989.0
34740,Philip Glass,American,male,1937,
34742,Tino Sehgal,British,male,1976,
34743,Jackson Mac Low,American,male,1922,2004.0
34764,Wardell Milan,American,male,1978,
34782,Lida Abdul,Afghan,female,1973,
34784,Trisha Brown,American,female,1936,2017.0
34785,Jessica Mein,Brazilian,female,1975,
34787,Leo Villareal,American,male,1967,
34788,Kalup Linzy,American,male,1977,
34789,George Bures Miller,Canadian,male,1960,
34790,Cabaret Voltaire,,,,
34792,Fishbone,,,,
34797,Ulay,German,male,1943,2020.0
34798,University Community Video,,,,
34799,Video Free America,,,,
34802,John Evan Hughes,,male,,
34803,Marc Camille Chaimowicz,British,male,1946,
34804,Shu Lea Cheang,Taiwanese,female,1954,
34805,Stevenson J. Palfi,American,male,1952,2005.0
34806,Doris Cross,American,,1906,
34807,Pierre Binggeli,,,,
34808,Jill Godmilow,,,,
34809,Joan La Barbara,American,female,1947,
34810,Adam Friedman,,male,,
34811,Akira Kurosaki,Japanese,male,1937,
34812,Alex Weil,American,male,1951,
34813,Angel Velasco Shaw,American,female,1963,
34814,Annabel Jankel,British,female,,
34816,Ardele Lister,Canadian,female,1950,
34817,Arthur Ginsberg,American,male,1941,
34818,Ayumi Shino,Japanese,female,1959,
34819,Barbara Buckner,American,female,1950,
34820,Bill Seaman,American,male,1956,
34821,Bob Giraldi,American,male,1939,
34822,Bob Sabiston,American,male,1967,
34823,Branda Miller,American,female,1952,
34824,Brice Dellsperger,French,male,1971,
34825,Bruce Gowers,British,male,,
34826,Charlie Levi,,male,,
34827,Chen Jue,,,,
34828,Chuck Statler,,male,,
34829,Claude Beller,American,male,1945,
34830,Colin Campbell,Canadian,male,1942,2001.0
34831,Dale Hoyt,American,male,1961,
34832,Daniel Reeves,American,male,1948,
34833,David Hogan,,male,,
34834,David Mallet,,male,,
34835,Davidson Gigliotti,American,male,1939,
34836,Dean Winkler,,male,,
34837,Diane Bonder,American,female,1960,2006.0
34838,Dieter Meier,Swiss,male,1945,
34839,Dmitry Troitsky,Russian,male,1971,
34840,Don Munroe,,male,,
34841,Donigan Cumming,American,male,1947,
34842,Elsa Cayo,Peruvian,female,1951,
34843,Frank Gillette,American,male,1941,
34844,Fred Simon,American,male,1945,
34845,Gary Glassman,,male,,
34846,Graeme Whifler,American,male,1951,
34847,Gregg Bordowitz,American,male,1964,
34848,Greg Durbin,American,male,1950,
34849,Helen De Michiel,American,female,1953,
34850,Hitoshi Nomura,Japanese,male,1945,
34851,Irit Batsry,Israeli,female,1957,
34852,James Byrne,American,male,1950,
34853,Jane Veeder,American,female,1944,
34854,Jean-Bernard Menoud,,male,,
34855,Jeff Stein,,male,,
34856,Jim Mulligan,,male,,
34857,Joan Logue,American,female,1942,
34858,Joe Dea,American,male,,
34859,John DeGraaf,,male,,
34860,John Reilly,American,male,1939,2013.0
34861,John Sanborn,American,male,1954,
34862,Jon Alpert,American,male,1948,
34863,Jud Yalkut,American,male,1938,2013.0
34864,Judith Barry,American,female,1949,
34865,Jules Backus,American,male,1944,1996.0
34866,Keiko Tsuno,Japanese,female,1944,
34867,Ken Feingold,American,male,1952,
34868,Ken Kobland,American,male,1946,
34869,Kevin Godley,British,male,1945,
34870,Kyoko Michishita,Japanese,female,1942,
34871,Lol Crème,British,male,1947,
34872,Mao Kawaguchi,Japanese,male,1951,
34873,Mark Magill,American,male,1952,
34874,Mary McFerran,American,female,,
34875,Matthew Geller,American,male,1954,
34876,Michael Nesmith,American,male,1942,
34878,Michael Smith,American,male,1951,
34879,Mickey McGowan,American,female,1946,
34880,Mindy Faber,,female,,
34881,Miranda July,American,female,1974,
34882,Nancy Buchanan,American,female,1946,
34883,Neil Goldberg,American,male,1963,
34884,Norman Cohn,Canadian,male,1946,
34885,Olga Stolpovskaya,Russian,female,1969,
34886,Paul Dougherty,American,male,1953,
34887,Paul Harrison,British,male,1966,
34888,Paul Ryan,American,male,1943,2013.0
34889,Peter Care,British,male,1953,
34890,Péter Forgács,Hungarian,male,1950,
34891,Philippe Gautier,,male,,
34892,Phyllis Baldino,American,female,1956,
34893,Pia Lindman,Finnish,female,1965,
34894,Pratibha Parmar,British,female,1955,
34896,Ralph Hocking,American,male,1931,
34897,Richard Foreman,American,male,1937,
34898,Richard Lowenstein,Australian,male,1959,
34899,Robert Farber,American,male,1948,1995.0
34900,Robert Withers,,male,,
34901,Rocky Morton,British,male,1955,
34902,Sadie Benning,American,non-binary,1973,
34904,Sandy McLeod,,female,,
34906,Sherry Miller,,female,,
34907,Shi Jian,Chinese,male,1973,
34908,Simone Forti,American,female,1935,
34909,Skip Blumberg,American,male,1946,
34910,Skip Sweeney,American,male,1946,
34911,Spike Jonze,American,male,1969,
34912,Stefan Moore,American,male,1944,
34913,Stephen Beck,American,male,1950,
34914,Stephen Laub,American,male,1945,
34915,Steve Reinke,Canadian,male,1963,
34916,Stuart Marshall,British,male,1949,1993.0
34917,Stuart Sherman,American,male,1946,2001.0
34918,Susan Milano,,female,,
34919,Teodoro Maus,Mexican,male,1934,
34920,Thierry Kuntzel,French,male,1948,2007.0
34921,Thomas Dolby,British,male,1958,
34922,Toni Basil,American,female,1943,
34923,Tsuneo Nakai,Japanese,male,1947,
34924,Ulrike Rosenbach,German,female,1943,
34925,Vanalyne Green,American,female,1948,
34926,"Victor Masayesva, Jr.",Native American,male,1951,
34928,William Dear,Canadian,male,1944,
34929,Yasuo Shinohara,Japanese,male,1952,
34930,Zacharias Kunuk,Canadian,male,1957,
34931,Zbigniew Rybczynski,Polish,male,1949,
34933,Mick Rock,British,male,1949,
34934,Stanley Dorfman,,male,,
34935,Jim Yukich,,male,,
34936,Julien Temple,British,male,1953,
34937,Tony Cokes,American,male,1956,
34938,Tony Labat,American,male,1951,
34939,Steve Barron,,male,,
34940,Tim Pope,British,male,1956,
34943,Jean Baptises-Mondino,French,male,1949,
34944,Gus Van Sant,American,male,1952,
34945,Rudi Dolezal,Austrian,male,1958,
34946,Hannes Rosacher,Austrian,male,1952,
34947,Mark Romanek,American,male,1959,
34948,Matthew Rolston,American,male,,
34949,Sam Bayer,American,male,1962,
34950,Floria Sigismondi,Italian,female,,
34951,Dom + Nic,,,,
34952,Walter Stern,,male,,
34953,Marcus Viner,,male,,
34979,Louis Lafon,French,male,,1890.0
35059,Typosophic Society,,,,
35060,Typosophes sans frontieres,,,,
35061,Malachi Farrell,Irish,male,1970,
35062,Seamus Farrell,British,male,1965,
35063,Filippo di Giovani,Italian,male,,
35064,Fernando Palma de Rodriguez,Mexican,male,,
35066,Hans Gross,Austrian,male,1847,1915.0
35067,Peter Singer,Austrian,male,1810,1882.0
35069,Hanns Horbiger,Austrian,male,1860,1931.0
35070,Otto E. Rossler,German,male,1940,
35075,Efrain Almeida,Brazilian,male,1964,
35076,Gerhard Grossing,Austrian,male,1957,
35080,Raimond Chaves,Colombian,male,1963,
35082,Gilda Mantilla,Peruvian,female,1967,
35086,Margaret E. Knight,American,female,1838,1914.0
35105,Alfonso Bialetti,Italian,male,1888,1970.0
35115,Karl Elsener,Swiss,,1860,1918.0
35122,Heinz Gappmayr,Austrian,male,1925,
35130,Gertrud Fischbacher,Austrian,female,1967,
35134,Harrell Fletcher,American,male,1967,
35135,Meubles TV,French,,,
35145,Josephine Meckseper,German,female,1964,
35152,Cao Guimarães,Brazilian,male,1965,
35159,Cao Fei,Chinese,female,1978,
35162,David Lamelas,Argentine,male,1946,
35165,Brüder Rasch,German,,,
35204,Batiste Madalena,American,male,1902,1988.0
35212,Shannon Ebner,American,female,1971,
35220,Babette Mangolte,French,female,1941,
35225,Art Workers' Coalition,,,,
35251,Sergej Jensen,Danish,male,1973,
35252,Aernout Mik,Dutch,male,1962,
35266,Harry Dodge,American,male,1966,
35267,Stanya Kahn,American,female,1968,
35270,Yui Kugimiya,Japanese,female,1981,
35282,Seher Shah,Pakistani,female,1975,
35285,Walid Raad,Lebanese,male,1967,
35288,Joachim Koester,Danish,male,1962,
35295,Alex Hubbard,American,male,1975,
35333,Beca Lipscombe,British,female,1973,
35340,Amar Kanwar,Indian,male,1964,
35353,José Resende,Brazilian,male,1945,
35380,A. Lawrence Kocher,American,male,1885,1969.0
35392,Bani Abidi,Pakistani,female,1971,
35399,Peter Roehr,German,male,1944,1968.0
35406,Liza Béar,British,female,1942,
35409,Jarbes Lopes,Brazilian,male,1964,
35420,Bonnie Camplin,British,,1970,
35421,Enrico David,Italian,male,1966,
35422,Alasdair Gray,Scottish,,1934,
35423,Linder [Linda Sterling],British,female,1954,
35426,Patty Chang,American,female,1972,
35439,Derek Jarman,British,male,1942,1994.0
35448,Alexander Roitburd,Ukrainian,male,1961,
35449,Alix Pearlstein,American,female,1962,
35450,Anne Ramsden,Canadian,female,1952,
35452,Barbara Hammann,German,female,1945,
35453,Bernar Hébert,Canadian,male,1961,
35455,Bob Snyder,American,male,,
35460,Bruce Yonemoto,American,male,1949,
35461,Norman Yonemoto,American,male,1946,2014.0
35463,Cara DeVito,American,female,1951,
35465,Catalina Parra,Chilean,female,1940,
35466,Chris Cunningham,British,male,1970,
35467,Aphex Twin,British,male,1971,
35468,Claudia Von Alemann,German,female,1943,
35470,Daizaburo Harada,Japanese,male,1956,
35471,Haruhiko Shono,Japanese,female,1960,
35472,Dan Sandin,American,male,1942,
35473,Danièle Nyst,Belgian,female,1942,1998.0
35474,Jacques Louis Nyst,Belgian,male,1942,1995.0
35475,Danielle Jaeggi,Swiss,female,1945,
35476,David Blair,,male,,
35477,David Claerbout,Belgian,male,1969,
35478,David Cort,American,male,1935,
35479,Deanna Kamiel,Canadian,female,,
35480,Dennis Day,Canadian,male,1960,
35482,Dimitrije Martinovic,Canadian,male,1951,
35483,Disarmament Video Survey Collection,,,,
35484,Donald Fagen,American,male,1948,
35485,Doug Hall,American,male,1944,
35486,Doug Melnyck,Canadian,male,1952,
35496,Yoko Maruyama,,female,,
35497,Karen Ranucci,,female,,
35498,Victor Sanchez,,male,,
35499,Duan Jinchuan,Chinese,female,1962,
35500,Ed Bowes,American,male,1944,
35501,Edward Rankus,American,male,1953,
35502,Elizabeth van der Zaag,Canadian,female,1952,
35503,Ellen Spiro,American,female,1964,
35504,Enrique Aguerre,Uruguayan,male,1964,
35505,Eric Metcalfe,Canadian,male,1940,
35506,Ernest Gusella,Canadian,male,1941,
35507,Francesc Torres,Spanish,male,1948,
35508,Fujiko Nakaya,Japanese,female,1933,
35509,Hakudo Kobayashi,Japanese,male,1944,
35510,Gabor Body,Hungarian,male,1946,1985.0
35511,Garth Jennings,British,male,1972,
35512,R.E.M.,,,,
35513,Gloria Camiruaga,Chilean,female,1940,2006.0
35514,Pablo Lavin,Chilean,male,1948,
35515,Gusztáv Hámos,Hungarian,male,1955,
35516,Guy Ben-Ner,Israeli,male,1969,
35517,Hans Breder,German,male,1935,
35518,Hironori Terai,Japanese,male,1961,
35519,Hitoshi Takekiyo,Japanese,male,1967,
35520,Ian Breakwell,British,male,1943,2005.0
35522,Beryl Korot,American,female,1945,
35523,Jan Peacock,Canadian,female,1955,
35524,Jean Carlomusto,American,female,1959,
35525,Jean-Baptiste Mondino,French,male,1949,
35526,Jeanette Reinhardt,Canadian,female,1954,
35529,Jöelle de la Casinière,French,female,1944,
35530,John Adams,British,male,1953,
35531,Jorge Furtado,Brazilian,male,1959,
35532,Julie Gustafson,American,female,1949,
35534,Jun Okazaki,Japanese,male,1956,
35535,Emi Segawa,Japanese,female,1959,1982.0
35537,Kathy High,American,female,1954,
35538,Katsuhiro Yamaguchi,Japanese,male,1928,2018.0
35539,Katsuya Taka,Japanese,male,1963,
35540,Keigo Yamamoto,Japanese,male,1936,
35541,Kit Galloway,American,male,1948,
35542,Sherrie Rabinowitz,American,female,1950,2013.0
35543,Klaudia Kemper,Chilean,female,1966,
35544,Klaus vom Bruch,German,male,1952,
35545,Heike-Melba Fendel,German,female,1961,
35546,Ko Nakajima,Japanese,male,1941,
35547,Koen Theys,Belgian,male,1963,
35548,Kumiko Kushiyama,Japanese,female,1959,
35549,Kunio Noda,Japanese,male,1962,
35550,Laura Cottingham,American,female,1959,
35551,Li Hong,Chinese,female,,
35552,Liang Yue,Chinese,female,1979,
35553,Linda Goode Bryant,American,female,1949,
35554,Laura Poitras,American,female,1964,
35555,Kim Tomczak,Canadian,male,1952,
35557,Lu Chunsheng,Chinese,female,1966,
35558,Luc Bourdon,Canadian,male,,
35561,Lyn Blumenthal,American,female,1949,1988.0
35562,Carole Klonarides,,female,,
35563,Madelon Hooykaas,Dutch,female,1942,
35564,Elsa Stansfield,Scottish,female,1945,2004.0
35566,Marcela Poch,Chilean,female,1964,
35567,Marcelo Tas,Brazilian,male,1959,
35568,Fernando Meirelles,Brazilian,male,1955,
35569,Margaret Moores,Canadian,female,,
35570,Max Almy,American,female,1948,
35571,Maxi Cohen,American,female,1949,
35573,Melodie McDaniel,,female,,
35574,Michael Klier,,male,,
35575,Michel Gondry,French,male,1963,
35576,Olivier Gondry,French,male,,
35578,Morihiro Wada,Japanese,male,1947,2007.0
35579,Nan Hoover,American,female,1931,2008.0
35580,Naoko Karotsuka,Japanese,female,,
35581,Naoko Tosa,Japanese,female,1961,
35582,Nelson Henricks,Canadian,male,1963,
35583,Nestor Olhagaray,Chilean,male,1946,
35584,New Orleans Video Access Center,,,,
35585,Andy Kolker,,male,,
35586,Louis Alvarez,,male,,
35587,Nobuhiro Kawanaka,Japanese,male,1941,
35588,Noriyuki Okuda,Japanese,male,1940,
35591,Optic Nerve,,,,
35592,Lynn Adler,,female,,
35593,Bill Bradbury,,male,,
35594,Osamu Nagata,Japanese,male,1950,
35597,Dimitri Devyatkin,American,male,1949,
35599,Paul Wong,Canadian,male,1954,
35600,Paulette Phillips,Canadian,female,1956,
35601,Geoffrey Shea,Canadian,male,1958,
35602,Philip G. Atwell,American,male,1974,
35603,Dr. Dre,American,male,1965,
35604,Philip Virus,German,male,1971,
35605,Alec Empire,German,male,1972,
35608,Rafael França,Brazilian,male,1957,1991.0
35609,Robert Morin,Canadian,male,1949,
35610,Roman Coppola,American,male,1965,
35611,Roman Maskalev,Kyrgyz,male,1977,
35612,Maxim Boronilov,Kyrgyz,male,1980,
35613,Ros Barron,American,female,1933,
35615,Sachiko Hamada,,female,,
35616,Scott Sinkler,,male,,
35617,Dalibor Martinis,Croatian,male,1947,
35618,Sara Diamond,American,female,1954,
35620,Satoshi Ono,Japanese,male,1977,
35622,Shoichiro Azuma,Japanese,male,1957,
35623,Shuntaro Tanikawa,Japanese,male,1931,
35624,Shuji Terayama,Japanese,male,1935,1983.0
35625,Ween,,,,
35626,Steve Fagin,American,male,1946,
35627,Susan Rynard,Canadian,female,1961,
35629,Tetsuo Mizuno,Japanese,male,1948,
35630,Tim Hope,,male,,
35631,King Biscuit Time,,,,
35632,Tirtza Even,Israeli,female,1963,
35633,Tom Sherman,Canadian,male,1947,
35635,Vern Hume,Canadian,male,1956,
35636,Victor Huey,,male,,
35637,Victor Lopes,Brazilian,male,,
35638,Vincent Carelli,Brazilian,male,1953,
35639,Wang Jianwei,Chinese,male,1958,
35641,Xu Zhen,Chinese,male,1977,
35642,Yang Zhenzhong,Chinese,male,1968,
35643,Yau Ching,Chinese,female,1966,
35645,Zhang Yuan,Chinese,female,1963,
35646,Chi Jian,,male,,
35660,Vega Films,,,,
35672,Bick Productions,,,,
35697,Perry Hoberman,American,male,1954,
35716,Sibylle Bergemann,German,female,1941,2010.0
35728,Willem de Ridder,Dutch,male,1939,
35733,German Bobe,Chilean,male,1963,
35734,Video Information Center,,,,
35745,"Tecnodelta S.p.A., Italy",,,,
35746,Ivy Sky Rutzky,American,,1948,
35796,Henry Flynt,American,male,1940,
35811,James Victore,American,male,1962,
35817,Esther Bubley,American,female,1921,1998.0
35836,Hock E Aye Vi Edgar Heap of Birds,American,male,1954,
35850,Elias Hjörleifsson,Icelandic,,1945,2001.0
35858,Patrick Blackwell,,,,
35865,ACT UP (AIDS Coalition to Unleash Power),American,,,
35866,Matteo Bazzicalupo,Italian,male,1966,
35867,Raffaella Mangiarotti,Italian,female,1965,
35873,Clemens Weisshaar,German,male,1977,
35874,Christoph Weisshaar,German,male,1980,
35875,Charles Martin,French,male,1884,1934.0
35890,Joseph Charles Parker,,,1924,
35895,Alfred Choubrac,French,male,1853,1902.0
35898,Jorre van Ast,Dutch,male,1980,
35902,Tabaimo,Japanese,female,1975,
35906,Lotty Rosenfeld,Chilean,female,1943,2020.0
35907,Eder Santos,Brazilian,male,1960,
35908,Alan Scarritt,American,male,1945,
35909,Sandra Llano-Mejia,Colombian,female,1951,
35910,Alex Poruchnyk,,male,,
35911,Diane Poitras,,female,,
35912,Rita Myers,American,female,1947,
35913,Margarita D'Amico,,female,,
35914,Manuel Manzano,,male,,
35916,Marc Paradis,,male,,
35917,François Girard,Canadian,male,1963,
35925,Alexander Isley,American,male,1961,
35934,"bv Koninklijke van Kempen & Begeer, The Netherlands",,,,
35938,Diamond Match Company,,,,
35953,Silvia Bächli,Swiss,female,1956,
35954,One Off Ltd.,,,,
35971,Frank Barkow,American,male,1957,
35972,Regine Leibinger,German,female,1963,
35975,Blake Rayne,American,male,1969,
35977,Christian Jankowski,German,male,1968,
35980,Gedi Sibony,American,male,1973,
35982,Jordi Canudas,Spanish,male,1975,
35986,Klara Liden,Swedish,female,1979,
35987,Lutz Mommartz,German,male,1934,
35989,Andrei Monastyrski,Russian,male,,
35990,The Collective Actions Group,,,,
36009,Ken Loach,British,male,1936,
36016,Jim Gaylord,American,male,1974,
36025,Richard Tipping,Australian,male,1949,
36051,Robin Day,British,male,1915,2010.0
36070,Dean Lubensky,American,,1966,
36077,Judit Reigl,Hungarian,female,1923,2020.0
36090,Feng Mengbo,Chinese,male,1966,
36096,Erich Mrozek,German,male,1910,1993.0
36116,Rudolf Baschant,German,male,1897,1955.0
36123,Moris (Israel Meza Moreno),Mexican,male,1978,
36204,Carlo Brogi,Italian,male,1850,1925.0
36206,H. William Tupper,American,male,1846,1911.0
36218,Pach Brothers,American,,1867,1947.0
36236,Olaf Martin Peder Væring,Norwegian,male,1837,1906.0
36251,Peter Downsbrough,American,male,1940,
36254,Robert H. Bergman,American,male,1944,
36259,Paul Gavarni,French,male,1804,1866.0
36267,Adolf Fassbender,American,male,1884,1980.0
36310,Dr. Arvid Gutschow,German,male,1900,1984.0
36315,Adrien Tournachon,French,male,1825,1903.0
36363,Matt Connors,American,male,1973,
36415,Beatriz González,Colombian,female,1938,
36422,Francesco Cangiullo,Italian,male,1884,1977.0
36433,Ingrid Wiener,Austrian,female,1942,
36439,Suzanne Lacy,American,female,1945,
36442,Frank Lupo,American,male,1950,
36443,Daniel Rowen,American,male,1953,2009.0
36471,Alison Knowles,American,female,1933,
36476,John Moffat,Scottish,male,1819,1894.0
36500,Robert Mallet-Stevens,French,male,1886,1945.0
36505,Sue de Beer,American,female,1973,
36511,Shay Alkalay,Israeli,male,1976,
36533,Jonathan Runcio,Canadian,male,1977,
36541,Lene Berg,Norwegian,female,1965,
36548,Rosa Loy,German,female,1958,
36550,Zachary Wollard,American,male,1974,
36589,Mihály Biró,Hungarian,male,1886,1949.0
36597,Unidentified Artist,British,,,
36605,Amy Granat,American,female,1976,
36606,Andrea Modica,American,female,1960,
36607,Toshiko Okanoue,Japanese,female,1928,
36612,Clara Porset,Mexican,female,1895,1981.0
36614,Julian Rosefeldt,German,male,1965,
36615,Guido van der Werve,Dutch,male,1977,
36617,Edith Dekyndt,Belgian,female,1960,
36619,Tomas Saraceno,Argentine,male,1973,
36649,Fluxus Collective,,,,
36651,BBB Bonacina,,,,
36686,Ron Costley,British,,,
36687,Peter Lyle,,,,
36688,John Andrew,,,,
36690,Carl Heideken,,,,
36721,Grete Lihotzky,Austrian,female,1897,2000.0
36724,Walter O. Grimm,German,male,1894,1919.0
36726,Georg Tappert,German,male,1880,1957.0
36727,Karl Jacob Hirsch,German,male,1892,1952.0
36729,Moriz Melzer,German,male,1877,1966.0
36730,Josef Achmann,German,male,1885,1958.0
36752,Georg Alexander Mathéy,German,male,1884,1968.0
36765,Willi Zierath,German,male,1890,1938.0
36776,Aloys Wach,Austrian,male,1892,1940.0
36779,Irwin Gershen,,male,,
36781,Grete Stern,Argentine,female,1904,1999.0
36806,John Wood,British,male,1969,
36808,Osiah Masekoameng,South African,male,,
36828,Charlemagne Palestine,,,,
36834,Anna Halprin,American,female,,2021.0
36844,Mary Ellen Mark,American,female,1940,2015.0
36856,Kinya Tagawa,Japanese,male,1976,
36879,Toshio Iwai,Japanese,male,1962,
36881,Noémi Raymond,American,female,1889,1980.0
36892,Song Dong,Chinese,male,1966,
36921,Auguste Belloc,French,male,1800,1867.0
36922,Paul-Marcellin Berthier,French,male,1822,1912.0
36924,Alphonse Bertillon,French,male,1853,1914.0
36925,Eugène Constant,French,male,,1879.0
36926,Louis-Joseph Deflube,French,male,1797,1884.0
36927,Frédéric A. Flacheron,French,male,1813,1883.0
36928,André Giroux,French,male,1801,1879.0
36929,Paul Henry,French,male,1848,1902.0
